customer_id,age,gender,region,plan_type,total_usage,login_count,transaction_count,total_revenue,satisfaction_score,support_tickets,registration_date,last_activity_date,days_since_registration,days_since_activity,usage_intensity,engagement_score,marketing_channel,device_type,churned
135,57,M,North,Basic,50,16,6,282.7806932813328,2.899547547713491,1,2023-11-21 19:08:54.146636,2024-02-28 19:08:54.146636,1013,914,0.04930966469428008,0.021696252465483234,Social Media,Desktop,1
136,39,F,South,Premium,175,14,6,341.4853365635381,4.6651648753459645,1,2024-04-22 19:08:54.146636,2024-07-30 19:08:54.146636,860,761,0.2032520325203252,0.023228803716608595,Referral,Tablet,1
137,44,M,South,Basic,102,11,12,828.9579055683837,4.0157678357930315,1,2025-02-16 19:08:54.146636,2025-05-26 19:08:54.146636,560,461,0.18181818181818182,0.040998217468805706,Social Media,Mobile,1
138,52,M,East,Premium,137,14,13,1394.2934440364318,2.8135640507268023,0,2026-04-01 19:08:54.146636,2026-07-09 19:08:54.146636,151,52,0.9013157894736842,0.17763157894736842,Email,Mobile,0
139,18,M,North,Basic,447,13,12,490.89260513001665,3.35905031571147,1,2024-05-23 19:08:54.146636,2024-08-30 19:08:54.146636,829,730,0.5385542168674698,0.030120481927710843,Referral,Tablet,1
140,52,F,North,Basic,138,10,8,2067.234381088613,3.5936786099585065,0,2024-02-29 19:08:54.146636,2024-06-07 19:08:54.146636,913,814,0.15098468271334792,0.019693654266958426,Email,Desktop,1
141,54,M,West,Premium,98,6,11,463.64576040627185,3.788008992483394,1,2024-10-23 19:08:54.146636,2025-01-30 19:08:54.146636,676,577,0.1447562776957164,0.025110782865583457,Referral,Desktop,1
142,64,F,North,Basic,141,20,7,193.92960906637654,4.319110272968642,2,2024-10-09 19:08:54.146636,2025-01-16 19:08:54.146636,690,591,0.2040520984081042,0.03907380607814761,Email,Desktop,1
143,31,M,South,Premium,127,14,8,1437.3429234107377,2.7263281295012423,4,2026-04-05 19:08:54.146636,2026-07-13 19:08:54.146636,147,48,0.8581081081081081,0.14864864864864866,Paid Ads,Desktop,0
144,20,F,East,Basic,191,8,6,1650.5598758663418,2.0756499815606646,5,2025-08-24 19:08:54.146636,2025-12-01 19:08:54.146636,371,272,0.5134408602150538,0.03763440860215054,Organic,Mobile,1
145,18,M,West,Premium,510,19,8,443.52917241000944,4.075127964398392,3,2024-01-26 19:08:54.146636,2024-05-04 19:08:54.146636,947,848,0.5379746835443038,0.028481012658227847,Referral,Tablet,1
146,22,M,West,Basic,288,16,10,540.4286571458998,3.0502482437090066,0,2026-03-06 19:08:54.146636,2026-06-13 19:08:54.146636,177,78,1.6179775280898876,0.14606741573033707,Email,Mobile,1
147,43,M,South,Enterprise,429,13,4,187.15453679672152,1.7755493017363242,2,2026-07-31 19:08:54.146636,2026-08-30 19:08:54.146636,30,0,13.838709677419354,0.5483870967741935,Email,Mobile,0
148,31,F,East,Premium,121,16,12,1362.6104079233378,1.3115685577941774,5,2024-04-07 19:08:54.146636,2024-07-15 19:08:54.146636,875,776,0.13812785388127855,0.0319634703196347,Paid Ads,Mobile,1
149,56,M,West,Basic,56,13,16,2168.4121238145144,3.7769852307798932,0,2024-12-28 19:08:54.146636,2025-04-06 19:08:54.146636,610,511,0.09165302782324058,0.04746317512274959,Paid Ads,Mobile,1
150,44,M,East,Basic,139,6,7,233.58549676666243,1.6180844950699327,1,2026-07-25 19:08:54.146636,2026-08-30 19:08:54.146636,36,0,3.7567567567567566,0.35135135135135137,Email,Tablet,0
151,26,F,North,Premium,295,13,8,1121.8185317513799,1.0424602173333097,4,2024-10-17 19:08:54.146636,2025-01-24 19:08:54.146636,682,583,0.43191800878477304,0.03074670571010249,Paid Ads,Mobile,1
152,32,F,West,Basic,114,9,7,1532.1812938821408,3.1284198885770578,5,2024-11-23 19:08:54.146636,2025-03-02 19:08:54.146636,645,546,0.17647058823529413,0.02476780185758514,Organic,Mobile,1
153,32,M,West,Enterprise,114,10,5,685.4142030289943,4.174828501467212,1,2026-05-30 19:08:54.146636,2026-08-30 19:08:54.146636,92,0,1.2258064516129032,0.16129032258064516,Organic,Mobile,0
154,43,F,East,Basic,69,10,6,381.92940038581304,3.3998090640939247,0,2024-09-20 19:08:54.146636,2024-12-28 19:08:54.146636,709,610,0.09718309859154929,0.022535211267605635,Paid Ads,Tablet,1
155,59,F,West,Enterprise,96,14,7,3209.5906434481103,4.423846859093899,2,2025-07-30 19:08:54.146636,2025-11-06 19:08:54.146636,396,297,0.24181360201511334,0.05289672544080604,Organic,Mobile,1
156,30,M,North,Premium,314,15,8,361.11587086710153,1.0749893898350198,0,2024-05-01 19:08:54.146636,2024-08-08 19:08:54.146636,851,752,0.3685446009389671,0.02699530516431925,Email,Mobile,1
157,68,F,West,Basic,191,14,6,1293.3828769866323,3.067707133619999,5,2025-01-25 19:08:54.146636,2025-05-04 19:08:54.146636,582,483,0.3276157804459691,0.03430531732418525,Social Media,Mobile,1
158,49,M,South,Enterprise,63,18,9,781.2045595518615,2.2559103131774667,1,2025-01-19 19:08:54.146636,2025-04-28 19:08:54.146636,588,489,0.10696095076400679,0.04584040747028863,Email,Mobile,1
159,56,M,West,Enterprise,1232,17,12,1427.0829133250184,3.6324207185887203,2,2025-08-02 19:08:54.146636,2025-11-09 19:08:54.146636,393,294,3.1269035532994924,0.07360406091370558,Paid Ads,Tablet,1
160,66,M,South,Premium,217,18,10,258.5685609592016,4.639242953094632,2,2024-04-20 19:08:54.146636,2024-07-28 19:08:54.146636,862,763,0.2514484356894554,0.03244495944380069,Social Media,Mobile,1
161,69,F,West,Basic,83,16,9,666.7389017384278,4.313644985553136,3,2025-06-28 19:08:54.146636,2025-10-05 19:08:54.146636,428,329,0.19347319347319347,0.05827505827505827,Paid Ads,Desktop,1
162,49,F,West,Basic,59,20,9,204.63559230708583,1.6766146605690726,2,2024-06-22 19:08:54.146636,2024-09-29 19:08:54.146636,799,700,0.07375,0.03625,Paid Ads,Mobile,1
163,21,M,West,Premium,213,22,6,1929.4604670281562,4.569378430356036,0,2024-08-15 19:08:54.146636,2024-11-22 19:08:54.146636,745,646,0.2855227882037534,0.03753351206434316,Organic,Mobile,1
164,47,M,East,Basic,108,18,9,1745.603355493674,4.9855335924336615,0,2024-05-26 19:08:54.146636,2024-09-02 19:08:54.146636,826,727,0.13059250302297462,0.032648125755743655,Organic,Mobile,1
165,54,F,West,Premium,107,19,8,910.2168249393235,2.6349833281917863,0,2025-07-23 19:08:54.146636,2025-10-30 19:08:54.146636,403,304,0.26485148514851486,0.06683168316831684,Email,Tablet,1
166,40,F,West,Premium,186,16,5,776.5741982931379,4.547109449117382,3,2023-11-15 19:08:54.146636,2024-02-22 19:08:54.146636,1019,920,0.18235294117647058,0.020588235294117647,Organic,Desktop,1
167,56,M,North,Premium,174,18,7,5201.551661780382,1.2594935485944783,1,2025-03-25 19:08:54.146636,2025-07-02 19:08:54.146636,523,424,0.3320610687022901,0.04770992366412214,Social Media,Desktop,1
168,62,M,North,Premium,139,15,10,872.7919630348007,2.4190940040232936,0,2025-10-28 19:08:54.146636,2026-02-04 19:08:54.146636,306,207,0.4527687296416938,0.08143322475570032,Social Media,Desktop,1
169,32,M,South,Basic,381,9,9,1084.4033028470494,3.884820196106266,3,2025-06-19 19:08:54.146636,2025-09-26 19:08:54.146636,437,338,0.8698630136986302,0.0410958904109589,Social Media,Tablet,1
170,60,F,East,Basic,152,9,2,536.0301214206802,1.0406174894461304,1,2025-04-26 19:08:54.146636,2025-08-03 19:08:54.146636,491,392,0.3089430894308943,0.022357723577235773,Referral,Mobile,1
171,46,M,North,Premium,168,15,6,923.9338647018868,2.129796109702107,2,2026-04-20 19:08:54.146636,2026-07-28 19:08:54.146636,132,33,1.263157894736842,0.15789473684210525,Organic,Mobile,0
172,53,F,North,Basic,247,13,15,147.0829017748669,2.358290004757902,1,2024-12-02 19:08:54.146636,2025-03-11 19:08:54.146636,636,537,0.3877551020408163,0.04395604395604396,Email,Desktop,1
173,30,M,East,Basic,300,12,17,1811.736793112989,2.9160767782036396,3,2023-10-10 19:08:54.146636,2024-01-17 19:08:54.146636,1055,956,0.2840909090909091,0.027462121212121212,Social Media,Desktop,1
174,49,F,South,Basic,142,17,4,203.5197578414929,1.3722214269965676,4,2025-03-21 19:08:54.146636,2025-06-28 19:08:54.146636,527,428,0.2689393939393939,0.03977272727272727,Paid Ads,Mobile,1
175,24,F,West,Basic,197,10,10,389.4705280231593,4.785526242304048,5,2024-04-10 19:08:54.146636,2024-07-18 19:08:54.146636,872,773,0.2256586483390607,0.022909507445589918,Referral,Desktop,1
176,68,M,West,Premium,189,16,7,764.3008962136303,2.903419498069692,2,2026-03-27 19:08:54.146636,2026-07-04 19:08:54.146636,156,57,1.2038216560509554,0.1464968152866242,Paid Ads,Desktop,1
177,39,F,West,Premium,472,11,9,245.54388570285988,3.406799044237706,5,2024-01-13 19:08:54.146636,2024-04-21 19:08:54.146636,960,861,0.4911550468262227,0.02081165452653486,Paid Ads,Mobile,1
178,45,F,North,Basic,158,13,8,1149.1131863195603,1.0752612933635968,2,2026-05-29 19:08:54.146636,2026-08-30 19:08:54.146636,93,0,1.6808510638297873,0.22340425531914893,Paid Ads,Mobile,0
179,19,M,North,Premium,173,14,8,2123.5146838414644,4.2273260990461825,2,2024-06-18 19:08:54.146636,2024-09-25 19:08:54.146636,803,704,0.21517412935323382,0.02736318407960199,Email,Mobile,1
180,59,F,East,Basic,221,11,9,107.93767339425568,4.219945770383043,4,2023-11-06 19:08:54.146636,2024-02-13 19:08:54.146636,1028,929,0.21477162293488825,0.019436345966958212,Paid Ads,Mobile,1
181,62,F,East,Premium,268,18,7,1929.472554186749,3.4149713880793007,2,2026-03-05 19:08:54.146636,2026-06-12 19:08:54.146636,178,79,1.4972067039106145,0.13966480446927373,Paid Ads,Desktop,0
182,23,M,West,Enterprise,50,16,7,353.32328532515805,3.771331279488129,0,2025-02-27 19:08:54.146636,2025-06-06 19:08:54.146636,549,450,0.09090909090909091,0.04181818181818182,Email,Desktop,1
183,45,F,West,Basic,260,16,9,1331.5179264070416,1.263072665986177,4,2024-05-31 19:08:54.146636,2024-09-07 19:08:54.146636,821,722,0.31630170316301703,0.030413625304136254,Organic,Tablet,1
184,45,F,West,Basic,83,19,5,529.7387447816031,2.181592517587922,2,2026-04-13 19:08:54.146636,2026-07-21 19:08:54.146636,139,40,0.5928571428571429,0.17142857142857143,Referral,Mobile,0
185,61,M,North,Premium,795,19,5,727.3263481111403,2.1368693708675712,4,2025-08-22 19:08:54.146636,2025-11-29 19:08:54.146636,373,274,2.125668449197861,0.06417112299465241,Social Media,Tablet,1
186,61,M,West,Enterprise,138,13,11,2780.623932869079,3.106600905982691,4,2026-03-12 19:08:54.146636,2026-06-19 19:08:54.146636,171,72,0.8023255813953488,0.13953488372093023,Social Media,Tablet,0
187,37,M,North,Basic,181,16,7,1092.2132812752384,1.240347685670398,3,2024-02-15 19:08:54.146636,2024-05-24 19:08:54.146636,927,828,0.19504310344827586,0.02478448275862069,Paid Ads,Tablet,1
188,47,F,West,Basic,64,9,9,1165.831537938468,4.2393152103917995,7,2026-03-10 19:08:54.146636,2026-06-17 19:08:54.146636,173,74,0.367816091954023,0.10344827586206896,Organic,Desktop,0
189,28,M,East,Enterprise,461,17,16,753.0450880060716,4.988522244748667,4,2025-03-30 19:08:54.146636,2025-07-07 19:08:54.146636,518,419,0.8882466281310212,0.06358381502890173,Email,Mobile,1
190,45,M,East,Basic,106,15,8,2150.374664574327,3.718683355670833,4,2025-07-01 19:08:54.146636,2025-10-08 19:08:54.146636,425,326,0.24882629107981222,0.0539906103286385,Social Media,Desktop,1
191,42,M,North,Basic,123,13,6,493.5358824148553,1.8572483598927887,0,2025-07-23 19:08:54.146636,2025-10-30 19:08:54.146636,403,304,0.30445544554455445,0.04702970297029703,Referral,Mobile,1
192,56,M,West,Premium,243,14,6,638.1462278651205,2.7732065543676865,4,2025-08-20 19:08:54.146636,2025-11-27 19:08:54.146636,375,276,0.6462765957446809,0.05319148936170213,Organic,Desktop,1
193,50,M,West,Basic,51,15,7,1311.0279843522624,4.335887727517976,0,2024-08-05 19:08:54.146636,2024-11-12 19:08:54.146636,755,656,0.06746031746031746,0.0291005291005291,Referral,Desktop,1
194,18,M,East,Premium,987,14,3,409.2048797906724,1.6685168998369964,2,2025-04-03 19:08:54.146636,2025-07-11 19:08:54.146636,514,415,1.916504854368932,0.03300970873786408,Referral,Mobile,1
195,44,M,North,Premium,191,13,11,551.599717113871,1.3542277324354859,4,2025-08-29 19:08:54.146636,2025-12-06 19:08:54.146636,366,267,0.5204359673024523,0.0653950953678474,Paid Ads,Desktop,1
196,69,F,East,Enterprise,409,9,9,140.70098866749106,4.57486934537409,2,2024-09-24 19:08:54.146636,2025-01-01 19:08:54.146636,705,606,0.5793201133144475,0.025495750708215296,Email,Desktop,1
197,30,F,North,Basic,525,12,12,1558.5010582094262,1.4282179072496861,3,2023-10-07 19:08:54.146636,2024-01-14 19:08:54.146636,1058,959,0.49575070821529743,0.0226628895184136,Social Media,Tablet,1
198,58,M,North,Premium,50,17,13,1575.5836465615348,1.8390804700929588,2,2024-03-28 19:08:54.146636,2024-07-05 19:08:54.146636,885,786,0.056433408577878104,0.033860045146726865,Referral,Mobile,1
199,20,M,East,Premium,161,9,9,1425.0632017576743,3.121440797237248,0,2025-06-30 19:08:54.146636,2025-10-07 19:08:54.146636,426,327,0.3770491803278688,0.04215456674473068,Social Media,Desktop,1
200,56,F,South,Enterprise,490,22,8,2264.856940822569,3.6455432456998413,6,2025-09-29 19:08:54.146636,2026-01-06 19:08:54.146636,335,236,1.4583333333333333,0.08928571428571429,Social Media,Tablet,1
201,23,M,West,Basic,285,19,9,1213.3633866275754,3.439277331872072,1,2024-10-08 19:08:54.146636,2025-01-15 19:08:54.146636,691,592,0.41184971098265893,0.04046242774566474,Referral,Mobile,1
202,25,F,North,Premium,318,15,4,2161.771854185976,1.070368449586927,2,2025-10-03 19:08:54.146636,2026-01-10 19:08:54.146636,331,232,0.9578313253012049,0.0572289156626506,Email,Desktop,1
203,44,M,West,Premium,210,17,6,321.88224489208875,2.157490629776441,1,2025-07-24 19:08:54.146636,2025-10-31 19:08:54.146636,402,303,0.5210918114143921,0.05707196029776675,Social Media,Desktop,1
204,26,F,West,Premium,797,11,3,1521.7187515420226,4.133626979830348,5,2025-12-16 19:08:54.146636,2026-03-25 19:08:54.146636,257,158,3.0891472868217056,0.05426356589147287,Email,Mobile,1
205,54,M,West,Enterprise,71,19,9,341.0361691470582,2.010606961629438,2,2024-01-14 19:08:54.146636,2024-04-22 19:08:54.146636,959,860,0.07395833333333333,0.029166666666666667,Paid Ads,Desktop,1
206,50,F,West,Premium,458,16,11,282.03563264152416,4.690748002923588,2,2025-03-27 19:08:54.146636,2025-07-04 19:08:54.146636,521,422,0.8773946360153256,0.05172413793103448,Organic,Desktop,1
207,68,F,South,Premium,276,20,8,501.90887892778426,1.2115639970414858,0,2025-11-26 19:08:54.146636,2026-03-05 19:08:54.146636,277,178,0.9928057553956835,0.10071942446043165,Organic,Desktop,1
208,59,M,South,Premium,208,10,8,889.2852933253359,3.0659991378854325,1,2024-01-31 19:08:54.146636,2024-05-09 19:08:54.146636,942,843,0.2205726405090138,0.019088016967126194,Social Media,Mobile,1
209,61,F,West,Basic,271,14,4,2174.538334240063,4.86765811274985,0,2025-03-02 19:08:54.146636,2025-06-09 19:08:54.146636,546,447,0.4954296160877514,0.03290676416819013,Referral,Tablet,1
210,41,F,East,Basic,356,15,11,1327.4727851390894,3.069649201165881,1,2024-12-28 19:08:54.146636,2025-04-06 19:08:54.146636,610,511,0.5826513911620295,0.0425531914893617,Email,Mobile,1
211,32,M,West,Basic,90,15,12,1027.3086529789987,3.6651979625927926,3,2025-06-02 19:08:54.146636,2025-09-09 19:08:54.146636,454,355,0.1978021978021978,0.05934065934065934,Social Media,Desktop,1
212,49,F,North,Premium,99,14,8,1015.6331983017201,1.9570037549656538,1,2025-10-22 19:08:54.146636,2026-01-29 19:08:54.146636,312,213,0.31629392971246006,0.07028753993610223,Organic,Tablet,1
213,49,F,West,Basic,106,15,7,363.6588081362651,4.618581234626397,2,2025-08-14 19:08:54.146636,2025-11-21 19:08:54.146636,381,282,0.2774869109947644,0.05759162303664921,Social Media,Mobile,1
214,41,F,South,Premium,135,12,10,187.2294329203888,2.4558940418475768,2,2025-05-09 19:08:54.146636,2025-08-16 19:08:54.146636,478,379,0.2818371607515658,0.04592901878914405,Social Media,Mobile,1
215,58,F,North,Basic,216,19,9,1834.5330581631824,1.738516388784058,0,2023-09-26 19:08:54.146636,2024-01-03 19:08:54.146636,1069,970,0.20186915887850468,0.026168224299065422,Referral,Mobile,1
216,69,M,North,Premium,533,7,8,776.0667287340401,1.9361475698402888,2,2025-07-11 19:08:54.146636,2025-10-18 19:08:54.146636,415,316,1.28125,0.036057692307692304,Referral,Desktop,1
217,66,F,South,Basic,108,18,10,1581.6050332723578,1.0661035381187713,2,2026-01-07 19:08:54.146636,2026-04-16 19:08:54.146636,235,136,0.4576271186440678,0.11864406779661017,Referral,Tablet,1
218,66,F,South,Basic,211,15,9,403.6526205443131,1.7519107508125575,2,2025-03-22 19:08:54.146636,2025-06-29 19:08:54.146636,526,427,0.40037950664136623,0.04554079696394687,Organic,Tablet,1
219,69,F,North,Basic,802,10,13,1475.4965115867537,4.97754364524082,1,2026-04-25 19:08:54.146636,2026-08-02 19:08:54.146636,127,28,6.265625,0.1796875,Referral,Mobile,0
220,29,F,South,Enterprise,276,16,8,607.7371072618074,3.5695197828468532,1,2024-05-16 19:08:54.146636,2024-08-23 19:08:54.146636,836,737,0.32974910394265233,0.02867383512544803,Email,Tablet,1
221,56,M,South,Basic,162,14,7,1905.9478299899736,4.588252769421894,1,2025-07-11 19:08:54.146636,2025-10-18 19:08:54.146636,415,316,0.3894230769230769,0.05048076923076923,Paid Ads,Mobile,1
222,19,F,West,Basic,65,13,7,600.7209660793789,3.5353695451128444,2,2026-04-10 19:08:54.146636,2026-07-18 19:08:54.146636,142,43,0.45454545454545453,0.13986013986013987,Organic,Mobile,0
223,20,M,North,Enterprise,128,13,9,208.19846607882153,2.2809876836439282,5,2024-03-24 19:08:54.146636,2024-07-01 19:08:54.146636,889,790,0.14382022471910114,0.024719101123595506,Organic,Tablet,1
224,66,M,South,Basic,127,12,14,829.0920594272209,4.435966514912782,3,2026-06-05 19:08:54.146636,2026-08-30 19:08:54.146636,86,0,1.4597701149425288,0.2988505747126437,Social Media,Mobile,0
225,54,F,South,Premium,274,19,11,176.78729287371425,4.011517279455973,1,2024-02-25 19:08:54.146636,2024-06-03 19:08:54.146636,917,818,0.2984749455337691,0.032679738562091505,Social Media,Tablet,1
226,66,M,North,Enterprise,87,19,5,1342.7001969905384,2.347963778772088,2,2025-10-25 19:08:54.146636,2026-02-01 19:08:54.146636,309,210,0.2806451612903226,0.07741935483870968,Email,Tablet,1
227,34,F,West,Premium,185,22,6,567.0697510738862,3.4939214989410146,1,2024-04-02 19:08:54.146636,2024-07-10 19:08:54.146636,880,781,0.20998864926220204,0.03178206583427923,Organic,Mobile,1
228,66,F,South,Premium,152,18,4,2128.717175561599,2.4600970926893853,2,2024-11-17 19:08:54.146636,2025-02-24 19:08:54.146636,651,552,0.2331288343558282,0.03374233128834356,Email,Desktop,1
229,19,F,West,Basic,80,13,6,835.3422229954505,2.1732268846885043,3,2024-05-02 19:08:54.146636,2024-08-09 19:08:54.146636,850,751,0.09400705052878966,0.022326674500587545,Referral,Mobile,1
230,19,M,West,Premium,488,11,3,271.3624030916849,4.400351862518057,4,2025-08-08 19:08:54.146636,2025-11-15 19:08:54.146636,387,288,1.2577319587628866,0.03608247422680412,Email,Tablet,1
231,45,M,West,Enterprise,244,13,5,3696.417993537116,4.899456273543052,0,2025-07-26 19:08:54.146636,2025-11-02 19:08:54.146636,400,301,0.6084788029925187,0.04488778054862843,Referral,Mobile,1
232,40,F,East,Enterprise,273,13,6,427.62257856088297,3.927248495050756,0,2024-09-03 19:08:54.146636,2024-12-11 19:08:54.146636,726,627,0.37551581843191195,0.026134800550206328,Paid Ads,Tablet,1
233,54,M,North,Premium,150,14,7,140.16098363489692,3.5035371495723364,3,2024-02-29 19:08:54.146636,2024-06-07 19:08:54.146636,913,814,0.16411378555798686,0.022975929978118162,Social Media,Desktop,1
234,49,M,East,Basic,413,15,8,2396.4999948730488,2.3693804169869663,1,2024-09-08 19:08:54.146636,2024-12-16 19:08:54.146636,721,622,0.5720221606648199,0.03185595567867036,Paid Ads,Desktop,1
235,50,M,North,Enterprise,571,22,13,219.58831416033001,2.2962117414280026,2,2024-10-21 19:08:54.146636,2025-01-28 19:08:54.146636,678,579,0.8409425625920471,0.05154639175257732,Organic,Mobile,1
236,18,M,West,Basic,55,12,5,764.6959746016859,3.1041113840211843,3,2023-10-05 19:08:54.146636,2024-01-12 19:08:54.146636,1060,961,0.051837888784165884,0.016022620169651274,Organic,Tablet,1
237,36,F,West,Basic,169,7,8,881.9033287616143,1.755733978510535,2,2025-08-24 19:08:54.146636,2025-12-01 19:08:54.146636,371,272,0.4543010752688172,0.04032258064516129,Organic,Tablet,1
238,19,F,West,Basic,272,15,8,655.7550520710431,1.6382721245648386,1,2024-04-18 19:08:54.146636,2024-07-26 19:08:54.146636,864,765,0.31445086705202313,0.026589595375722544,Social Media,Mobile,1
